x1,y1,x2,y2,intensity
0.624059,-1.3205,0.583234,-1.34936,5.16907e-09
1,-1,0.993075,-0.950482,7.5e-09
0.993075,-0.950482,0.983237,-0.901459,7.49997e-09
1,-1,0.977793,-1.0448,7.5e-09
0.977793,-1.0448,0.949676,-1.08614,7.5e-09
1,-0.5,1.01689,-0.45294,2.35941e-08
1.01689,-0.45294,1.04092,-0.409091,1e-07
1.04092,-0.409091,1.07095,-0.369117,0
1.07095,-0.369117,1.1059,-0.333358,1e-07
1.1059,-0.333358,1.1471,-0.305029,0
1.1471,-0.305029,1.19295,-0.285089,1e-07
1.19295,-0.285089,1.24137,-0.272611,0
1.24137,-0.272611,1.28619,-0.250452,1e-07
1.28619,-0.250452,1.32457,-0.2184,0
1.32457,-0.2184,1.36841,-0.194359,1e-07
1.36841,-0.194359,1.41041,-0.167233,2.35899e-08
1,-0.5,0.992595,-0.450551,2.30633e-08
0.992595,-0.450551,0.991625,-0.400561,1e-07
0.991625,-0.400561,1.00155,-0.351555,0
1.00155,-0.351555,1.00929,-0.302159,1e-07
1.00929,-0.302159,1.01516,-0.252504,0
1.01516,-0.252504,1.02704,-0.203937,1e-07
1.02704,-0.203937,1.03849,-0.155265,0
1.03849,-0.155265,1.0444,-0.105615,6.63318e-08
1.0444,-0.105615,1.05801,-0.0575028,0
1.05801,-0.0575028,1.07008,-0.00898338,3.41272e-09
1.07008,-0.00898338,1.07548,0.0407245,1.70636e-09
1,-0.5,1.04141,-0.471973,2.30633e-08
1.04141,-0.471973,1.07894,-0.438942,1e-07
1.07894,-0.438942,1.12315,-0.415585,0
1.12315,-0.415585,1.16963,-0.397148,1e-07
1.16963,-0.397148,1.21386,-0.373831,0
1.21386,-0.373831,1.25952,-0.353463,1e-07
1.25952,-0.353463,1.30114,-0.325751,0
1.30114,-0.325751,1.34819,-0.308828,7.66834e-08
1.34819,-0.308828,1.39695,-0.297759,0
1.39695,-0.297759,1.44567,-0.286528,5.33814e-09
1.44567,-0.286528,1.49545,-0.281843,2.66907e-09
1,-0.5,0.983339,-0.452857,2.35941e-08
0.983339,-0.452857,0.956946,-0.410391,1e-07
0.956946,-0.410391,0.936567,-0.364732,0
0.936567,-0.364732,0.910643,-0.321978,1e-07
0.910643,-0.321978,0.886306,-0.278301,0
0.886306,-0.278301,0.862467,-0.23435,1e-07
0.862467,-0.23435,0.832657,-0.194208,0
0.832657,-0.194208,0.796388,-0.159791,1e-07
0.796388,-0.159791,0.77021,-0.117191,0
0.77021,-0.117191,0.755247,-0.0694824,1e-07
0.755247,-0.0694824,0.750984,-0.0196645,0
0.750984,-0.0196645,0.735811,0.0279684,7.63957e-08
1,-0.5,0.96864,-0.538943,2.35941e-08
0.96864,-0.538943,0.934433,-0.575411,1e-07
0.934433,-0.575411,0.907871,-0.617771,0
0.907871,-0.617771,0.880324,-0.659499,1e-07
0.880324,-0.659499,0.858784,-0.704621,0
0.858784,-0.704621,0.844634,-0.752577,1e-07
0.844634,-0.752577,0.825251,-0.798667,0
0.825251,-0.798667,0.815448,-0.847697,1e-07
0.815448,-0.847697,0.815722,-0.897696,0
0.815722,-0.897696,0.821089,-0.947407,1e-07
0.821089,-0.947407,0.821148,-0.997407,0
0.821148,-0.997407,0.813352,-1.0468,1e-07
0.813352,-1.0468,0.793963,-1.09288,0
0.793963,-1.09288,0.77495,-1.13913,1e-07
0.77495,-1.13913,0.752339,-1.18372,0
0.752339,-1.18372,0.721604,-1.22316,1e-07
0.721604,-1.22316,0.687676,-1.25989,0
0.687676,-1.25989,0.653033,-1.29594,1e-07
0.653033,-1.29594,0.626241,-1.33816,0
0.626241,-1.33816,0.598591,-1.37982,1e-07
0.598591,-1.37982,0.575904,-1.42437,0
0.575904,-1.42437,0.557027,-1.47067,1e-07
0.557027,-1.47067,0.5446,-1.5191,0
0.5446,-1.5191,0.540617,-1.56895,1e-07
0.540617,-1.56895,0.541746,-1.61893,0
0.541746,-1.61893,0.537908,-1.66878,3.8519e-08
0.537908,-1.66878,0.54559,-1.71819,0
0.54559,-1.71819,0.565617,-1.76401,1.26844e-09
1,-0.5,1.01578,-0.547445,2.30633e-08
1.01578,-0.547445,1.04253,-0.589689,1e-07
1.04253,-0.589689,1.0743,-0.628297,0
1.0743,-0.628297,1.09757,-0.672553,1e-07
1.09757,-0.672553,1.1235,-0.7153,0
1.1235,-0.7153,1.14001,-0.762497,1e-07
1.14001,-0.762497,1.16157,-0.807607,0
1.16157,-0.807607,1.19354,-0.846052,8.51509e-08
1.19354,-0.846052,1.21987,-0.888556,0
1.21987,-0.888556,1.24921,-0.929042,1.50762e-08
1.24921,-0.929042,1.2748,-0.972001,7.53809e-09
1,-0.5,1.01912,-0.4538,2.35941e-08
1.01912,-0.4538,1.03941,-0.408102,1e-07
1.03941,-0.408102,1.05242,-0.359825,0
1.05242,-0.359825,1.07592,-0.315691,1e-07
1.07592,-0.315691,1.09422,-0.26916,0
1.09422,-0.26916,1.10621,-0.220619,1e-07
1.10621,-0.220619,1.11935,-0.172377,0
1.11935,-0.172377,1.11965,-0.122378,1e-07
1.11965,-0.122378,1.12238,-0.0724528,0
1.12238,-0.0724528,1.13541,-0.0241812,1e-07
1.13541,-0.0241812,1.14344,0.0253825,2.37778e-08
1,-0.5,0.966407,-0.462966,2.35941e-08
0.966407,-0.462966,0.932516,-0.426204,1e-07
0.932516,-0.426204,0.899998,-0.388224,0
0.899998,-0.388224,0.86595,-0.351607,1e-07
0.86595,-0.351607,0.828195,-0.318826,0
0.828195,-0.318826,0.798919,-0.278294,1e-07
0.798919,-0.278294,0.760713,-0.24604,0
0.760713,-0.24604,0.725652,-0.210393,1e-07
0.725652,-0.210393,0.688191,-0.177277,0
0.688191,-0.177277,0.657971,-0.137443,1e-07
0.657971,-0.137443,0.634217,-0.0934456,0
0.634217,-0.0934456,0.612283,-0.0485135,1e-07
0.612283,-0.0485135,0.586844,-0.00546863,0
0.586844,-0.00546863,0.565163,0.0395859,1e-07
0.565163,0.0395859,0.542716,0.084264,0
0.542716,0.084264,0.51778,0.127602,1e-07
0.51778,0.127602,0.501317,0.174814,0
0.501317,0.174814,0.481816,0.220854,1e-07
0.481816,0.220854,0.467562,0.26878,0
0.467562,0.26878,0.444415,0.313099,1e-07
0.444415,0.313099,0.421404,0.35749,0
0.421404,0.35749,0.405126,0.404766,1e-07
0.405126,0.404766,0.378647,0.447179,0
0.378647,0.447179,0.363043,0.494681,1e-07
0.363043,0.494681,0.356368,0.544234,0
0.356368,0.544234,0.350144,0.593845,3.427e-08
0.350144,0.593845,0.351087,0.644219,7.1924e-10
1,-0.5,1.00259,-0.450067,3.26999e-09
1.00259,-0.450067,1.01137,-0.400844,1.46414e-08
1.01137,-0.400844,1.02666,-0.353265,3.26708e-09
1,-0.5,1.01246,-0.451577,2.35941e-08
1.01246,-0.451577,1.0212,-0.402346,1e-07
1.0212,-0.402346,1.03292,-0.35374,0
1.03292,-0.35374,1.05178,-0.307433,1e-07
1.05178,-0.307433,1.07093,-0.261247,0
1.07093,-0.261247,1.08154,-0.212385,1e-07
1.08154,-0.212385,1.09975,-0.165818,0
1.09975,-0.165818,1.10627,-0.116245,1e-07
1.10627,-0.116245,1.10727,-0.0662554,0
1.10727,-0.0662554,1.11812,-0.0174465,1e-07
1.11812,-0.0174465,1.13758,0.0286116,0
1.13758,0.0286116,1.16828,0.0680724,1e-07
1.16828,0.0680724,1.19885,0.107644,0
1.19885,0.107644,1.21818,0.153754,1e-07
1.21818,0.153754,1.22603,0.203134,0
1.22603,0.203134,1.23996,0.251155,1e-07
1.23996,0.251155,1.25835,0.297652,0
1.25835,0.297652,1.27899,0.343193,1e-07
1.27899,0.343193,1.29813,0.389382,0
1.29813,0.389382,1.32465,0.43177,7.40161e-08
1.32465,0.43177,1.35785,0.469156,0
1.35785,0.469156,1.39005,0.50741,1.98193e-09
1.39005,0.50741,1.43061,0.536641,9.90966e-10
1,0,0.951986,0.0139525,2.30633e-08
0.951986,0.0139525,0.902008,0.0154316,1e-07
0.902008,0.0154316,0.852477,0.00859964,0
0.852477,0.00859964,0.804928,-0.00686158,1e-07
0.804928,-0.00686158,0.757062,-0.0213136,0
0.757062,-0.0213136,0.707206,-0.0251154,1e-07
0.707206,-0.0251154,0.659885,-0.0412615,0
0.659885,-0.0412615,0.615163,-0.0636214,8.73071e-08
0.615163,-0.0636214,0.572284,-0.088619,8.83507e-09
1,0,0.962749,0.0333518,2.35941e-08
0.962749,0.0333518,0.930485,0.0715493,1e-07
0.930485,0.0715493,0.899781,0.111011,0
0.899781,0.111011,0.86311,0.145,1e-07
0.86311,0.145,0.836298,0.187204,0
0.836298,0.187204,0.813639,0.231774,1e-07
0.813639,0.231774,0.790606,0.276154,0
0.790606,0.276154,0.772064,0.322588,1e-07
0.772064,0.322588,0.749348,0.36713,0
0.749348,0.36713,0.720295,0.407823,1e-07
0.720295,0.407823,0.685583,0.44381,0
0.685583,0.44381,0.653211,0.481916,1e-07
0.653211,0.481916,0.614941,0.514094,0
0.614941,0.514094,0.579644,0.549508,1e-07
0.579644,0.549508,0.541084,0.581337,0
0.541084,0.581337,0.498096,0.606871,1e-07
0.498096,0.606871,0.453333,0.628725,2.34197e-08
1,0,1.04064,-0.0291219,2.35941e-08
1.04064,-0.0291219,1.08127,-0.0582633,1e-07
1.08127,-0.0582633,1.12623,-0.0801424,0
1.12623,-0.0801424,1.16806,-0.107539,1e-07
1.16806,-0.107539,1.20821,-0.137331,0
1.20821,-0.137331,1.25182,-0.161804,1e-07
1.25182,-0.161804,1.29246,-0.190925,0
1.29246,-0.190925,1.33828,-0.210934,1e-07
1.33828,-0.210934,1.3876,-0.219135,0
1.3876,-0.219135,1.43759,-0.217823,1e-07
1.43759,-0.217823,1.48759,-0.217719,0
1.48759,-0.217719,1.53742,-0.213633,1e-07
1.53742,-0.213633,1.58561,-0.200312,0
1.58561,-0.200312,1.62995,-0.177206,1e-07
1.62995,-0.177206,1.66828,-0.145098,0
1.66828,-0.145098,1.69773,-0.10469,1e-07
1.69773,-0.10469,1.73657,-0.0732053,0
1.73657,-0.0732053,1.78129,-0.0508425,1e-07
1.78129,-0.0508425,1.82471,-0.0260467,0
1.82471,-0.0260467,1.87194,-0.00963521,1e-07
1.87194,-0.00963521,1.91988,0.00457528,0
1.91988,0.00457528,1.96982,0.006946,7.63761e-08
1,0,1.04994,-0.00249632,2.35941e-08
1.04994,-0.00249632,1.09901,0.00710151,1e-07
1.09901,0.00710151,1.14898,0.00555715,0
1.14898,0.00555715,1.19691,-0.00868816,1e-07
1.19691,-0.00868816,1.24688,-0.0104052,0
1.24688,-0.0104052,1.29666,-0.00568988,1e-07
1.29666,-0.00568988,1.34469,0.00818877,0
1.34469,0.00818877,1.39359,0.0186361,1e-07
1.39359,0.0186361,1.44166,0.0323811,0
1.44166,0.0323811,1.48736,0.0526674,1e-07
1.48736,0.0526674,1.53014,0.0785644,0
1.53014,0.0785644,1.57245,0.105207,1e-07
1.57245,0.105207,1.61911,0.123161,0
1.61911,0.123161,1.66669,0.138522,1e-07
1.66669,0.138522,1.71172,0.160253,0
1.71172,0.160253,1.76076,0.170038,1e-07
1.76076,0.170038,1.80671,0.189741,0
1.80671,0.189741,1.85229,0.210301,1e-07
1.85229,0.210301,1.90103,0.22143,0
1.90103,0.22143,1.951,0.219652,7.42213e-08
1.951,0.219652,2.00018,0.228666,0
2.00018,0.228666,2.05018,0.228179,9.5111e-09
2.05018,0.228179,2.10014,0.230167,4.75555e-09
1,0,1.04729,-0.0162403,2.35941e-08
1.04729,-0.0162403,1.09499,-0.0312417,1e-07
1.09499,-0.0312417,1.14296,-0.0453205,0
1.14296,-0.0453205,1.19184,-0.0558612,1e-07
1.19184,-0.0558612,1.2371,-0.0771159,0
1.2371,-0.0771159,1.27787,-0.10605,1e-07
1.27787,-0.10605,1.32322,-0.127108,0
1.32322,-0.127108,1.37145,-0.1403,1e-07
1.37145,-0.1403,1.42141,-0.142336,0
1.42141,-0.142336,1.47141,-0.141735,1e-07
1.47141,-0.141735,1.52106,-0.147574,0
1.52106,-0.147574,1.569,-0.161784,1e-07
1.569,-0.161784,1.61887,-0.165358,0
1.61887,-0.165358,1.66862,-0.170428,1e-07
1.66862,-0.170428,1.71782,-0.1793,0
1.71782,-0.1793,1.76779,-0.177396,1e-07
1.76779,-0.177396,1.81741,-0.171272,0
1.81741,-0.171272,1.86687,-0.16397,1e-07
1.86687,-0.16397,1.91468,-0.149327,0
1.91468,-0.149327,1.95781,-0.124031,6.83183e-08
1.95781,-0.124031,1.9952,-0.0908369,0
1.9952,-0.0908369,2.03894,-0.0666197,1.01322e-08
1,0,1.04441,-0.0229771,2.31802e-08
1.04441,-0.0229771,1.08225,-0.0556513,1e-07
1.08225,-0.0556513,1.11962,-0.0888728,0
1.11962,-0.0888728,1.16195,-0.115488,1e-07
1.16195,-0.115488,1.20734,-0.136684,2.32585e-08
1,0,0.996678,0.0498895,2.35941e-08
0.996678,0.0498895,0.982306,0.0977795,1e-07
0.982306,0.0977795,0.963504,0.14411,0
0.963504,0.14411,0.936918,0.186455,1e-07
0.936918,0.186455,0.915865,0.231807,0
0.915865,0.231807,0.887099,0.272703,1e-07
0.887099,0.272703,0.853853,0.31005,0
0.853853,0.31005,0.812337,0.337914,1e-07
0.812337,0.337914,0.767445,0.35993,0
0.767445,0.35993,0.724642,0.385774,1e-07
0.724642,0.385774,0.684255,0.415251,0
0.684255,0.415251,0.646022,0.447472,1e-07
0.646022,0.447472,0.600781,0.468762,0
0.600781,0.468762,0.558925,0.496113,1e-07
0.558925,0.496113,0.51367,0.517372,0
0.51367,0.517372,0.46841,0.538623,1e-07
0.46841,0.538623,0.426219,0.565453,0
0.426219,0.565453,0.386545,0.595884,1e-07
0.386545,0.595884,0.351543,0.631589,0
0.351543,0.631589,0.310993,0.66084,1e-07
0.310993,0.66084,0.279019,0.699281,0
0.279019,0.699281,0.244023,0.734992,1e-07
0.244023,0.734992,0.209534,0.771193,0
0.209534,0.771193,0.181176,0.812374,9.38028e-08
0.181176,0.812374,0.149636,0.85117,0
0.149636,0.85117,0.122257,0.893008,2.49256e-08
0.122257,0.893008,0.095755,0.935407,1.08506e-10
1,0,0.996842,0.0499002,7.5e-09
0.996842,0.0499002,0.997387,0.0998962,7.49985e-09
1,0,1.03896,-0.0313347,7.5e-09
1.03896,-0.0313347,1.0792,-0.0610164,7.49985e-09
1,0,0.95972,-0.0296226,2.30633e-08
0.95972,-0.0296226,0.92788,-0.0681744,1e-07
0.92788,-0.0681744,0.893578,-0.104552,0
0.893578,-0.104552,0.868831,-0.147999,1e-07
0.868831,-0.147999,0.838858,-0.188019,0
0.838858,-0.188019,0.810203,-0.228993,1e-07
0.810203,-0.228993,0.785037,-0.272198,0
0.785037,-0.272198,0.754801,-0.31202,8.51509e-08
0.754801,-0.31202,0.72477,-0.351997,0
0.72477,-0.351997,0.691696,-0.389495,1.00762e-08
0.691696,-0.389495,0.663637,-0.43088,5.03809e-09
1,0.5,0.950876,0.49068,2.30633e-08
0.950876,0.49068,0.90353,0.474606,1e-07
0.90353,0.474606,0.86113,0.448108,0
0.86113,0.448108,0.813541,0.432768,1e-07
0.813541,0.432768,0.764148,0.425002,0
0.764148,0.425002,0.714358,0.429583,1e-07
0.714358,0.429583,0.66515,0.43845,0
0.66515,0.43845,0.618249,0.455777,8.51509e-08
0.618249,0.455777,0.572671,0.476337,0
0.572671,0.476337,0.52714,0.496999,1.50762e-08
0.52714,0.496999,0.479138,0.51099,7.53809e-09
1,0.5,0.953582,0.481417,1.125e-08
0.953582,0.481417,0.905118,0.469124,1.12495e-08
1,0.5,0.954883,0.478449,2.30633e-08
0.954883,0.478449,0.911269,0.453999,1e-07
0.911269,0.453999,0.865553,0.433748,0
0.865553,0.433748,0.817341,0.420499,1e-07
0.817341,0.420499,0.769616,0.405588,0
0.769616,0.405588,0.72178,0.391036,1e-07
0.72178,0.391036,0.67631,0.370239,0
0.67631,0.370239,0.628716,0.354916,8.51509e-08
0.628716,0.354916,0.582367,0.336162,0
0.582367,0.336162,0.533432,0.325898,1.50762e-08
0.533432,0.325898,0.484727,0.31459,7.53809e-09
1,0.5,0.997096,0.450084,2.35941e-08
0.997096,0.450084,0.987805,0.400955,1e-07
0.987805,0.400955,0.968143,0.354983,0
0.968143,0.354983,0.951977,0.307669,1e-07
0.951977,0.307669,0.948485,0.257791,0
0.948485,0.257791,0.955456,0.20828,1e-07
0.955456,0.20828,0.966746,0.159571,0
0.966746,0.159571,0.974181,0.110127,1e-07
0.974181,0.110127,0.985552,0.0614369,0
0.985552,0.0614369,0.99678,0.0127139,1e-07
0.99678,0.0127139,0.997438,-0.0372818,0
0.997438,-0.0372818,0.987126,-0.0862068,1e-07
0.987126,-0.0862068,0.967454,-0.132174,0
0.967454,-0.132174,0.955317,-0.180679,1e-07
0.955317,-0.180679,0.933886,-0.225853,0
0.933886,-0.225853,0.920291,-0.273969,1e-07
0.920291,-0.273969,0.902958,-0.320869,0
0.902958,-0.320869,0.880851,-0.365716,1e-07
0.880851,-0.365716,0.849417,-0.404599,0
0.849417,-0.404599,0.812848,-0.438698,7.32375e-08
0.812848,-0.438698,0.779555,-0.476002,0
0.779555,-0.476002,0.738764,-0.504916,6.39361e-09
0.738764,-0.504916,0.694134,-0.52746,3.19681e-09
1,0.5,0.952769,0.483592,2.30633e-08
0.952769,0.483592,0.907148,0.463128,1e-07
0.907148,0.463128,0.867305,0.43292,0
0.867305,0.43292,0.826614,0.403865,1e-07
0.826614,0.403865,0.794528,0.365517,0
0.794528,0.365517,0.758767,0.330573,1e-07
0.758767,0.330573,0.718126,0.301447,0
0.718126,0.301447,0.675711,0.27445,6.67091e-08
1,0.5,0.956201,0.475883,2.35941e-08
0.956201,0.475883,0.918045,0.44357,1e-07
0.918045,0.44357,0.877226,0.414694,0
0.877226,0.414694,0.840876,0.380363,1e-07
0.840876,0.380363,0.810613,0.340561,0
0.810613,0.340561,0.789896,0.295055,1e-07
0.789896,0.295055,0.768129,0.250042,0
0.768129,0.250042,0.756213,0.201482,1e-07
0.756213,0.201482,0.744187,0.15295,0
0.744187,0.15295,0.73368,0.104067,1e-07
0.73368,0.104067,0.711835,0.0590913,0
0.711835,0.0590913,0.694308,0.0122638,1e-07
0.694308,0.0122638,0.666676,-0.0294072,0
0.666676,-0.0294072,0.629756,-0.0631253,1e-07
0.629756,-0.0631253,0.600073,-0.103361,0
0.600073,-0.103361,0.56772,-0.141483,1e-07
0.56772,-0.141483,0.528917,-0.173017,0
0.528917,-0.173017,0.483513,-0.193956,1e-07
0.483513,-0.193956,0.442344,-0.22233,0
0.442344,-0.22233,0.399413,-0.247961,1e-07
0.399413,-0.247961,0.357898,-0.275827,0
0.357898,-0.275827,0.310711,-0.292362,1e-07
0.310711,-0.292362,0.263761,-0.309557,0
0.263761,-0.309557,0.213267,-0.315418,7.58731e-08
1,0.5,0.967922,0.538354,2.30633e-08
0.967922,0.538354,0.944207,0.582372,1e-07
0.944207,0.582372,0.928607,0.629876,0
0.928607,0.629876,0.92159,0.679381,1e-07
0.92159,0.679381,0.91463,0.728894,0
0.91463,0.728894,0.918865,0.778714,1e-07
0.918865,0.778714,0.92124,0.828658,0
0.92124,0.828658,0.910777,0.877551,7.66834e-08
0.910777,0.877551,0.89393,0.924628,0
0.89393,0.924628,0.876327,0.971426,1.03381e-08
0.876327,0.971426,0.861767,1.01926,5.16907e-09
1,0.5,0.968959,0.460802,2.30633e-08
0.968959,0.460802,0.94318,0.41796,1e-07
0.94318,0.41796,0.920227,0.37354,0
0.920227,0.37354,0.898205,0.328651,1e-07
0.898205,0.328651,0.872839,0.285563,0
0.872839,0.285563,0.858117,0.237779,1e-07
0.858117,0.237779,0.855729,0.187836,0
0.855729,0.187836,0.858385,0.137907,6.97878e-08
0.858385,0.137907,0.853635,0.0881331,0
0.853635,0.0881331,0.849532,0.0383018,7.64072e-09
0.849532,0.0383018,0.844143,-0.011407,3.82036e-09
1,0.5,1.0417,0.527583,2.30633e-08
1.0417,0.527583,1.07611,0.563858,1e-07
1.07611,0.563858,1.11866,0.590129,0
1.11866,0.590129,1.15818,0.620759,1e-07
1.15818,0.620759,1.19097,0.658503,0
1.19097,0.658503,1.21449,0.702623,1e-07
1.21449,0.702623,1.24729,0.740367,0
1.24729,0.740367,1.2832,0.775158,6.97878e-08
1.2832,0.775158,1.32571,0.801487,0
1.32571,0.801487,1.36076,0.837136,7.64072e-09
1.36076,0.837136,1.39088,0.87705,3.82036e-09
1,0.5,0.962646,0.466763,2.30633e-08
0.962646,0.466763,0.934424,0.425489,1e-07
0.934424,0.425489,0.900039,0.389189,0
0.900039,0.389189,0.87563,0.345552,1e-07
0.87563,0.345552,0.84355,0.3072,0
0.84355,0.3072,0.821645,0.262254,1e-07
0.821645,0.262254,0.808704,0.213958,0
0.808704,0.213958,0.792241,0.166746,8.51509e-08
0.792241,0.166746,0.788017,0.116925,0
0.788017,0.116925,0.791479,0.0670445,1.00762e-08
0.791479,0.0670445,0.795342,0.0171939,5.03809e-09
1,1,1.04456,0.977328,2.30633e-08
1.04456,0.977328,1.09271,0.963834,1e-07
1.09271,0.963834,1.14066,0.949677,0
1.14066,0.949677,1.18703,0.930961,1e-07
1.18703,0.930961,1.23008,0.905529,0
1.23008,0.905529,1.27758,0.889932,1e-07
1.27758,0.889932,1.32372,0.870669,0
1.32372,0.870669,1.37088,0.854057,7.66834e-08
1.37088,0.854057,1.4207,0.849766,0
1.4207,0.849766,1.47005,0.857758,1.03381e-08
1.47005,0.857758,1.51684,0.875409,5.16907e-09
1,1,0.960103,1.03014,2.30633e-08
0.960103,1.03014,0.926529,1.06719,1e-07
0.926529,1.06719,0.901198,1.1103,0
0.901198,1.1103,0.876084,1.15353,1e-07
0.876084,1.15353,0.856736,1.19964,0
0.856736,1.19964,0.848477,1.24895,1e-07
0.848477,1.24895,0.852897,1.29875,0
0.852897,1.29875,0.847477,1.34846,7.66834e-08
0.847477,1.34846,0.852639,1.39819,0
0.852639,1.39819,0.869848,1.44514,1.03381e-08
0.869848,1.44514,0.882239,1.49358,5.16907e-09
1,1,1.01884,1.04632,2.35941e-08
1.01884,1.04632,1.0412,1.09104,1e-07
1.0412,1.09104,1.06564,1.13466,0
1.06564,1.13466,1.09369,1.17605,1e-07
1.09369,1.17605,1.11834,1.21955,0
1.11834,1.21955,1.13661,1.26609,1e-07
1.13661,1.26609,1.14615,1.31517,0
1.14615,1.31517,1.15989,1.36325,1e-07
1.15989,1.36325,1.16707,1.41273,0
1.16707,1.41273,1.18279,1.46019,1e-07
1.18279,1.46019,1.1962,1.50837,0
1.1962,1.50837,1.21888,1.55292,1e-07
1.21888,1.55292,1.24224,1.59713,2.35902e-08
1,1,1.03877,0.968423,2.35941e-08
1.03877,0.968423,1.08329,0.945672,1e-07
1.08329,0.945672,1.1305,0.929196,0
1.1305,0.929196,1.17967,0.920141,1e-07
1.17967,0.920141,1.22944,0.915301,0
1.22944,0.915301,1.27883,0.923053,1e-07
1.27883,0.923053,1.32882,0.924238,0
1.32882,0.924238,1.37867,0.920416,1e-07
1.37867,0.920416,1.42816,0.927567,0
1.42816,0.927567,1.47622,0.941342,1e-07
1.47622,0.941342,1.52457,0.954111,0
1.52457,0.954111,1.57447,0.957208,1e-07
1.57447,0.957208,1.62418,0.962574,0
1.62418,0.962574,1.67099,0.98014,1e-07
1.67099,0.98014,1.71923,0.993291,0
1.71923,0.993291,1.76432,1.01491,1e-07
1.76432,1.01491,1.81239,1.02865,0
1.81239,1.02865,1.85844,1.04813,1e-07
1.85844,1.04813,1.9037,1.06938,0
1.9037,1.06938,1.94324,1.09998,7.74721e-08
1.94324,1.09998,1.98446,1.12828,0
1.98446,1.12828,2.0307,1.14732,1.12099e-08
2.0307,1.14732,2.07263,1.17455,5.60497e-09
1,1,1.01005,0.951021,2.35941e-08
1.01005,0.951021,1.0124,0.901076,1e-07
1.0124,0.901076,1.01869,0.851474,0
1.01869,0.851474,1.02993,0.802753,1e-07
1.02993,0.802753,1.04275,0.754426,0
1.04275,0.754426,1.0477,0.704671,1e-07
1.0477,0.704671,1.05462,0.655152,0
1.05462,0.655152,1.05499,0.605154,1e-07
1.05499,0.605154,1.05582,0.55516,0
1.05582,0.55516,1.05559,0.505161,1e-07
1.05559,0.505161,1.06313,0.455733,0
1.06313,0.455733,1.0712,0.406387,1e-07
1.0712,0.406387,1.07055,0.356391,0
1.07055,0.356391,1.07362,0.306485,1e-07
1.07362,0.306485,1.08926,0.258994,0
1.08926,0.258994,1.11025,0.213612,1e-07
1.11025,0.213612,1.13186,0.168526,0
1.13186,0.168526,1.16007,0.127243,1e-07
1.16007,0.127243,1.19084,0.0878283,0
1.19084,0.0878283,1.21347,0.0432466,8.26286e-08
1.21347,0.0432466,1.22988,-0.00398403,0
1.22988,-0.00398403,1.24455,-0.0517851,1.43863e-08
1.24455,-0.0517851,1.26709,-0.0964156,7.19315e-09
1,1,1.03915,1.0311,2.30633e-08
1.03915,1.0311,1.08323,1.05471,1e-07
1.08323,1.05471,1.12786,1.07724,0
1.12786,1.07724,1.17447,1.09533,1e-07
1.17447,1.09533,1.22207,1.11066,0
1.22207,1.11066,1.27077,1.12199,1e-07
1.27077,1.12199,1.32064,1.12558,0
1.32064,1.12558,1.37023,1.13191,7.66834e-08
1.37023,1.13191,1.42012,1.13532,0
1.42012,1.13532,1.46974,1.12921,5.33814e-09
1.46974,1.12921,1.51917,1.12166,2.66907e-09
1,1,1.04909,1.0095,2.35941e-08
1.04909,1.0095,1.09766,1.02139,1e-07
1.09766,1.02139,1.14265,1.0432,0
1.14265,1.0432,1.19022,1.05858,1e-07
1.19022,1.05858,1.23922,1.06855,0
1.23922,1.06855,1.28668,1.08428,1e-07
1.28668,1.08428,1.33347,1.1019,0
1.33347,1.1019,1.37896,1.12266,1e-07
1.37896,1.12266,1.42087,1.14993,2.35941e-08
1,1,0.972484,0.958252,2.35941e-08
0.972484,0.958252,0.937922,0.922121,1e-07
0.937922,0.922121,0.91055,0.880279,0
0.91055,0.880279,0.877385,0.842861,1e-07
0.877385,0.842861,0.849304,0.801491,0
0.849304,0.801491,0.813674,0.766413,1e-07
0.813674,0.766413,0.783571,0.726491,0
0.783571,0.726491,0.755029,0.685438,1e-07
0.755029,0.685438,0.717606,0.652279,0
0.717606,0.652279,0.676429,0.623915,1e-07
0.676429,0.623915,0.635596,0.595059,0
0.635596,0.595059,0.59374,0.567709,1e-07
0.59374,0.567709,0.552036,0.540126,0
0.552036,0.540126,0.51881,0.502763,1e-07
0.51881,0.502763,0.493977,0.459366,0
0.493977,0.459366,0.462509,0.4205,7.64141e-08
1,1,0.951197,1.01087,2.30633e-08
0.951197,1.01087,0.903133,1.02465,1e-07
0.903133,1.02465,0.853251,1.02809,0
0.853251,1.02809,0.8042,1.03778,1e-07
0.8042,1.03778,0.754204,1.03716,0
0.754204,1.03716,0.704258,1.03949,1e-07
0.704258,1.03949,0.654264,1.04025,0
0.654264,1.04025,0.60477,1.03317,6.6583e-08
1,1,1.02257,0.955384,2.35941e-08
1.02257,0.955384,1.04307,0.90978,1e-07
1.04307,0.90978,1.06635,0.865529,0
1.06635,0.865529,1.09223,0.82275,1e-07
1.09223,0.82275,1.12389,0.784047,0
1.12389,0.784047,1.14787,0.740176,1e-07
1.14787,0.740176,1.17168,0.696209,0
1.17168,0.696209,1.19208,0.650556,1e-07
1.19208,0.650556,1.21848,0.608097,0
1.21848,0.608097,1.25286,0.571796,1e-07
1.25286,0.571796,1.2784,0.528806,0
1.2784,0.528806,1.31102,0.490915,1e-07
1.31102,0.490915,1.35166,0.461791,0
1.35166,0.461791,1.39268,0.433207,1e-07
1.39268,0.433207,1.43852,0.413236,0
